Grampa Simpson,How should I know?
Grampa Simpson,It was your mother's job to name ya and love ya and such. I was mainly in it for the spanking.
Homer Simpson,But I can't ask Mom. She's on the run from the law.
Grampa Simpson,Serves her right fer bein' a sixties radical. Though she was a demon in the sack.
Bart Simpson,"Uh, so, Dad, regarding that form... why not just make up a middle name?"
Lisa Simpson,You might as well. You already made up a phony film credit.
Homer Simpson,No! Homer Simpson does not lie twice on the same form. He never has and he never will.
Marge Simpson,You lied dozens of times on our mortgage application.
Homer Simpson,"Yeah, but they were all part of a single ball of lies. The point is, I'm a grown man, and I deserve a middle name."
Grampa Simpson,"Hmm... I know where we might find your missing moniker. It's a bit of a drive, but on the way we can have a nice father son chat."
Homer Simpson,Great. I'll go shoot myself for bringing this up.
,
Grampa Simpson,This is the hippie commune your mother ran off to when life with me became a living hell.
Homer Simpson,"Wow, look at this place. There's a pond for skinny dippin', a tire for skinny swingin'... I can actually feel the good vibrations."
Homer Simpson,Oww... ch.
,
Munchie,"Get off of there, Ginsberg."
,
Seth,"Hey, check it out!"
Munchie,"Is that... Abe Simpson? Geez, man, we haven't seen you since Woodstock."
Homer Simpson,You went to Woodstock?
Grampa Simpson,Your mother dragged us both to that God-forsaken lovefest...
Middle-aged Grampa,Boooo! Bring on Sha-Na-Na!
Young Mona,"Whoa. Mellow out, Abe. Little Homer's trying to groove."
Middle-aged Grampa,"Shame on you, boy! Put some damn pants on, and then pull 'em down, 'cause it's time for a spankin'!"
Young Munchie,"Get a load of Captain Bringdown, whoa."
Young Seth,Yeah. Whoa.
Middle-aged Grampa,Never! What you need's a good long hitch in Vietnam. There must be an enlistment tent around here somewhere.
Grampa Simpson,"If I'd a left it up to your mother, you'd've ended up in a hellhole like this, just lyin' around, never workin', without a care in your head full of long luxurious hippie hair..."
Hippie Girl #1,"Oh, Homer J., how do you keep your hair so rich and full?"
Homer Simpson,"Lather, rinse, and repeat. Always repeat."
Hippie Girl #2,"Homer J., will you teach us to make love?"
Homer Simpson,"Wow, I could have lived like that?"
Seth,"You know, Homer, your Mom was a pretty groovy chick."
Munchie,And a demon in the sack.
Grampa Simpson,"Oh, you heard about that, eh?"
Seth,"Aaanyway, I-I still think about her every time I walk by that mural she painted."
Homer Simpson,"Ohh, my mother painted that for me?"
Homer Simpson,"Oh, my God! My middle name is right behind that shrub. I'll finally know what ""J"" stands for! From this moment forth, I will be known as Homer...Jay Simpson. It's so beautiful. What a magical gift for my mother to leave me."
Munchie,She also left her old poncho.
Homer Simpson,I'll treasure this poncho forever.
Munchie,"Aw, y-you might want to wash that. The dog has a lot of skin and bladder problems."
Grampa Simpson,"All right, we got what we came for, plus that stink rag to boot. Now, let's hit the road."
Grampa Simpson,Just lyin' around... never workin'... without a care in...
Homer Simpson,"My head full of long, luxurious, hippie hair. I'll do it!"
Grampa Simpson,Whuh?
Homer Simpson,"I'm gonna be a hippie, just like Mom wanted. I'm gonna let my spirit soar and love all of God's creatures!"
Homer Simpson,"Get off, you stupid dog!"
Ginsberg
Homer Simpson,"Okay, if I'm gonna be a real hippie, I have to learn from the master, Mr. Bob ""flower child"" Hope."
Bob Hope,"Hey, peace, man. Far out. Groovy. I'm a hippie. Ladies and gentlemen, Miss Jill St. John."
Jill St. John,"Hey, Bob, I just came to invite you to the love-in."
Bob Hope,
Jill St. John,I got you a date with the perfect flower child... Phyllis Diller.
Phyllis Diller,Let's get it on.
Bob Hope,Now I know how Dean Rusk feels. G'night everybody!
Homer Simpson,Bummer... love-in... Dean Rusk... By George I've got it!
Lisa Simpson,"Dad, do you mind? Your feet are really close to my potato."
Homer Simpson,"Your potato? You can't like own a potato, man. It's one of Mother Earth's creatures."
Marge Simpson,"Homer, excuse yourself."
Homer Simpson,"No way, narc. Bodily functions are a natural thing."
Bart Simpson,Not to mention hilarious.
Marge Simpson,"You know, I really don't appreciate being called a narc."
Marge Simpson,And that poncho is filthy! Let me dry-clean it for you.
Homer Simpson,"Why do you have to turn everything into one big plastic hassle? Marge, you've got too many hang-ups. Like the whole shaving trip. C'mon, I want to see those legs all furry and gross."
Marge Simpson,"That ain't gonna happen, bub."
Chief Wiggum,I see...
Homer Simpson,"Well, at least lose the bra. Free the ""Springfield Two,"" Marge! Free the ""Springfield Two!"""
Marge Simpson,Hmf. I think you've had too much strawberry wine.
Marge Simpson,
Maude Flanders,Ew! Help!
Maude Flanders,"Oh, I've never seen anything like..."
Maude Flanders,My eyes have been soiled!
Homer Simpson,"C'mon, Maude. The human wang is a beautiful thing."
Marge Simpson,"Homer, for God sakes, put your poncho on!"
Homer Simpson,"Okay, okay. Narc."
,
Homer Simpson,Heads up!
Seth,"Hey, it's Homer Jay!"
Munchie,My man! You've gone granola.
Homer Simpson,Right on.
Seth,Join the hack.
Homer Simpson,"That was cool. Think I'll stick around. We've got everything we need right here. Good times, sunshine, free love..."
Munchie,"Okay, time to get back to work."
Homer Simpson,Work!? But you're hippies!
Seth,"Oh, we were on a break."
Munchie,"Time is money, man."
,
Homer Simpson,What is this place?
Seth,We are the largest organic juice company in Springfield.
Munchie,We grow our own vegetables and process them right here. And we give half the profits to war orphans.
Homer Simpson,"Profits, profits, profits! What kinda hippies are you? Peter Fonda must be spinning in his grave."
,
Seth,"W-We're just trying to pay the bills, Homer. I mean, we're still hippies at heart."
Homer Simpson,"Oh, yeah? When's the last time you freaked out the establishment? You guys are total sellouts."
Munchie,Wait. Don't you work for a nuclear power plant?
Homer Simpson,"Look, we can sit here all day and play the blame game, or we can start freaking people out. C'mon, where's your freak bus?"
Seth,I drive a Saturn.
Homer Simpson,A Saturn?
Marge Simpson,We all blame you.
Munchie,"We used to have a bus. In a way, the sixties ended the day we sold it... December 31st, 1969."
Seth,"Yeah, an old-time freak-out sounds tempting, Homer. But we've got a big order to fill."
Homer Simpson,Fine. I guess the juice business is more important than the ideals our hippie forefathers refused to go to war and die for.
Munchie,I-I suppose we could duck out for a couple hours.
Seth,"Hey, we'll call it a business trip and write off the mileage."
Homer Simpson,Now your freak flag's flying! Let the freak-out begin! Woo hoo!
Homer Simpson,Ohh... we're never gonna freak anybody out with this music. I brought something from my personal stash that'll blow some minds.
Seth,Can you turn that down just a little?
,
Homer Simpson,"Hey square, expand your mind! The doors of perception are open for business."
Ned Flanders,"Thanks for the tip, Homer."
Homer Simpson,"Never fear, the cosmic fool is here to blow the lid off your conformist, button-down world!"
Krusty the Clown,Weirdos!
Homer Simpson,"Hi, Marge. We're freaking out squares!"
Marge Simpson,"Oh, Lord."
Homer Simpson,"What's in your brand new bag, mama?"
Marge Simpson,"Uh, it's that pair of Dockers you wanted. 48 waist with the balloon seat, right?"
Homer Simpson,Marge. Not in front of the hippies.
,
Lisa Simpson,Uh-oh. I don't like the sound of that.
Bart Simpson,"Oh, please God, don't let them come in here."
Homer Simpson,Hear ye! Hear ye! The intergalactic jester proclaims this conformity factory closed!
Homer Simpson,Woo hoo!
Seymour Skinner,Hm. Fifteen years of loyal service and this is how they tell me -- a jester with an invisible proclamation.
,
Seth,"That was fun. I don't know if we actually freaked anyone out, but --"
Homer Simpson,"No, no, no. Marge was definitely freaked out."
Munchie,"Thanks, Homer. It was nice to reconnect with our hippie roots, if only for a--"
Seth,What the hell--
,
Munchie,Oh no! / Oh man!
Seth,"Your Frisbee jammed the juicilator, Homer!"
Munchie,Our entire shipment is ruined!
Homer Simpson,"Uh. Pretty, uh, freaky, huh?"
Seth,The only people who are going be freaked out are our stockholders.
Homer Simpson,I'm sensing some negative vibes here. But I promise tomorrow's freak-out will go a lot smoother.
Seth,"There won't be any more freak-outs! You're not a hippie, and you never were!"
Homer Simpson,"Yes, b-b-but the poncho..."
Munchie,"Please, Homer, just leave us alone."
,
Homer Simpson,B-b-but the poncho...
Homer Simpson,Uh-oh.
Munchie,Oh! / For crying out loud!
Kent Brockman,Stunned league officials say point-shaving may have occurred in as many as three Harlem Globetrotters games.
Kent Brockman,"And in business news, Groovy Grove Juice Corporation has announced it will miss delivery on its third quarter shipment. A spokesman attributed the production shutdown to a half-witted oaf."
,
Homer Simpson,"Aww, it was sweet of those guys to blame an oaf, but really it was my fault. I just don't have the discipline to be a hippie."
Marge Simpson,"Ooh, does this mean you're going to start showering again?"
Homer Simpson,Perhaps in time.
Bart Simpson,"Aw, cheer up, Dad. You make a great hippie."
Homer Simpson,"Aww, you're just saying that."
Bart Simpson,"No, really. You're lazy and self-righteous..."
Lisa Simpson,And the soles of your feet are jet black.
Homer Simpson,"Well, I do walk through pretty much anything... Ohh, you kids are sweet."
Chief Wiggum,My God! It's nothing but carrots and peyote.
Marge Simpson,"I know you feel bad about the juice incident, but I'm sure you can make up for it somehow."
Homer Simpson,That's it! Somehow!
,
Homer Simpson,"Sleep gentle hippies, sleep. Let old Homer Jay set things right."
,
Homer Simpson,"Good morning, Starshine. Seth."
Munchie,
Munchie,W-W-What's going on?
Seth,W-What happened to our crops?
Homer Simpson,"I picked 'em, juiced 'em, and delivered 'em to every store in town. Your business is saved!"
Munchie,But there weren't enough vegetables left to fill that order.
Homer Simpson,Heh. That's what I thought at first. But then I found the other garden behind the barn -- the one with the camouflage netting.
Munchie,"Uh-oh. Oh, Lord."
Seth,"Homer, those were our ""personal vegetables."""
Homer Simpson,"Well, now the whole town can benefit from their nutrients!"
,
Groundskeeper Willie,Fergie!
Sarah Ferguson,"Willie, you complete me."
Groundskeeper Willie,Saints be praised!
Sarah Ferguson,"Willie, you complete me."
Groundskeeper Willie,I've always dreamed of this moment.
,
Barney Gumble,
Barney Gumble,"Ohh... thanks, Pinky. You've always been there for me."
,
Skeleton,'Morning Ned.
Lips,"Pucker up, Ned."
Ned Flanders
Jasper Beardly,
Jasper Beardly,
Grampa Simpson,We are so old.
Jasper Beardly,Yeah.
Jasper Beardly
Lou,Whee! Ohhh!
Chief Wiggum,Lou? Lou?! Are you all right?
Lou,The electric yellow has got me by the brain banana.
Eddie,"Hmf. Damn long-hairs never learn, Chief."
Chief Wiggum,"Yeah, it's time for an old-fashioned hippie ass-whomping."
,
Chief Wiggum,"Attention, hippies. Come out peacefully so we can smash your drug mill and all your worldly possessions."
Seth,"Officer, please, we can explain..."
Homer Simpson,"Not so fast, Pig! We're making a stand. A freaky stand! You can smash this drug barn all you want, but first you'll have to smash our heads open like ripe melons!"
Munchie,This man does not represent us.
Chief Wiggum,"All right, boys. Set your nightsticks on ""whomp."""
Eddie,"Umm, mine's stuck on ""twirl."""
Chief Wiggum,"Oh, for the love of... there. Now, let's crack some skulls."
Homer Simpson,"Seth, Munchie, they can destroy our bodies and our ponchos, but they can never silence our song of protest. ""UPTOWN GIRL / SHE'S BEEN LIVING IN HER WHITE-BREAD WORLD..."" Come on, guys... UPTOWN GIRL..."
Chief Wiggum,Forget the clubs. Just shoot him.
Homer Simpson,"Look at yourselves, pointing guns at your fellow man."
Homer Simpson,"Hatred is a cage that keeps us from soaring free. Yes, the sixties may be dead and gone, and its spirit long since extinguished, but its ideals live on."
Homer Simpson,Freedom...
Homer Simpson,Love...
Homer Simpson,And peace.
Homer Simpson

Marge Simpson,"Doctor, will he be all right?"
Dr. Julius Hibbert,"Yes, he was lucky. If that had been a gladiola, he'd be dead right now."
Bart Simpson,"Well, why don't you just pull it out?"
Dr. Julius Hibbert,"I'm a doctor, not a gardener."
Homer Simpson,Can't you just prune some of the leaves so I can watch TV?
Dr. Julius Hibbert,What did I just say?
,
Lisa Simpson,
Homer Simpson,That's no fun.
Rev. Timothy Lovejoy,... And may we burn in painful and foul-smelling fire forever and ever.
Rev. Timothy Lovejoy,Aaaaa--
Rev. Timothy Lovejoy,MMMennnn...onite minister will be giving a guest sermon next Sunday. Go in peace. Aaaa--
Homer Simpson,Don't make me come up there!
Rev. Timothy Lovejoy,...men.
Homer Simpson,Woo hoo!
,
Bart Simpson,"I'm starving. Mom, can we go Catholic so we get communion wafers and booze?"
Marge Simpson,"No, no one's ""going Catholic."" Three children is enough, thank you."
Homer Simpson,"Hang in there, son. I'm taking us out for our traditional Sunday brunch."
Homer Simpson,"He zinged you, Marge."
,
Homer Simpson,Brunch is served!
Lisa Simpson,
Marge Simpson,I feel guilty coming here every Sunday and never actually buying anything.
Homer Simpson,"Why? We're following the rules -- if it has a toothpick in it, it's free."
,
Lisa Simpson,"Ah, this is my kind of aisle -- soy substitute... whizless cheese... oven-roasted cud!"
Clerk,It's packed in its own drool!
Lisa Simpson,
Range-rover Mom,"Gavin, honey, help Mommy pick a cereal. How 'bout Alfalfa-bits?"
Gavin,Those suck! I hate this store!
Range-rover Mom,"But, sweetheart, Mommy--"
Gavin,"I hate you, too! I want to live with one of my Dads!"
,
Bart Simpson,"Mmm... So you say this product is known as ""fudge?"""
Employee,Yes. Just like it was last week.
Bart Simpson,"If you're gonna get snippy, I'll take my business elsewhere."
,
Homer Simpson,"Cherry Garcia... Honey Bono... Desmond Tutti Fruitti... Lisa, help Daddy find some normal flavors."
Lisa Simpson,Candy Warhol? Xavier Nougat?
